pfaf_id,FID,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score,Resilience_Index, NormalizedLackofResilience ,Alert,Flag
453147,8659.0,4735.344532,IND,India,Jharkhand,2.130280616,0.0,0.49,0.71,Information,
453148,8660.0,1988.794417,IND,India,Jharkhand,2.437087989,0.0,0.49,0.71,Information,
453149,8661.0,4647.215766,IND,India,Jharkhand,2.877121378,0.0,0.49,0.71,Information,
453150,8662.0,6232.389855,IND,India,West Bengal,4.026871846,4.030288391,0.49,0.71,Information,
453160,8663.0,19477.38358,IND,India,Jharkhand,2.507307841,1.808143452,0.49,0.71,Information,
453170,8664.0,10406.31304,IND,India,Odisha,3.616166383,3.093262129,0.49,0.71,Information,
453181,8665.0,95.35798005,IND,India,Odisha,3.514188177,4.032869643,0.49,0.71,Information,
453182,8666.0,11970.68562,IND,India,Odisha,3.588768268,3.024740423,0.49,0.71,Information,
453183,8667.0,9771.986947,IND,India,Odisha,4.016126287,2.802671787,0.49,0.71,Information,
453184,8668.0,2491.546559,IND,India,Odisha,3.336362803,0.0,0.49,0.71,Information,
453185,8669.0,7814.109318,IND,India,Odisha,2.524242698,0.0,0.49,0.71,Information,
453186,8670.0,6939.700572,IND,India,Jharkhand,0.951703592,0.0,0.49,0.71,Information,
453187,8671.0,4974.062461,IND,India,Jharkhand,2.083317897,0.0,0.49,0.71,Information,
453188,8672.0,2544.854531,IND,India,Jharkhand,1.024613948,0.0,0.49,0.71,Information,
453189,8673.0,4927.386414,IND,India,Jharkhand,1.029963667,0.0,0.49,0.71,Information,
453210,8675.0,17332.60537,IND,India,Odisha,3.249453841,2.780264327,0.49,0.71,Information,
453220,8676.0,23065.75101,IND,India,Odisha,2.118066176,0.0,0.49,0.71,Information,
453230,8677.0,10046.31349,IND,India,Odisha,3.078415832,0.0,0.49,0.71,Information,
453240,8678.0,12729.19575,IND,India,Odisha,1.618802856,0.0,0.49,0.71,Information,
453250,8679.0,13723.3593,IND,India,Chhattisgarh,2.043312785,0.0,0.49,0.71,Information,
453260,8680.0,10009.00165,IND,India,Chhattisgarh,2.073001795,0.0,0.49,0.71,Information,
453270,8681.0,4461.669649,IND,India,Chhattisgarh,2.378920631,0.0,0.49,0.71,Information,
453280,8682.0,13283.01991,IND,India,Chhattisgarh,2.930929698,0.0,0.49,0.71,Information,
453291,8683.0,2999.494633,IND,India,Chhattisgarh,1.561634653,0.0,0.49,0.71,Information,
453292,8684.0,3348.449574,IND,India,Chhattisgarh,3.829598245,0.0,0.49,0.71,Information,
453293,8685.0,238.6574531,IND,India,Chhattisgarh,3.316526965,0.0,0.49,0.71,Information,
453294,8686.0,3973.461442,IND,India,Chhattisgarh,1.453868674,0.0,0.49,0.71,Information,
453295,8687.0,821.4344708,IND,India,Chhattisgarh,3.148004833,0.0,0.49,0.71,Information,
453296,8688.0,2494.642247,IND,India,Chhattisgarh,1.771826058,0.0,0.49,0.71,Information,
453297,8689.0,486.1195226,IND,India,Chhattisgarh,2.458464577,0.0,0.49,0.71,Information,
453298,8690.0,4117.263857,IND,India,Chhattisgarh,1.391929753,0.0,0.49,0.71,Information,
453299,8691.0,12698.37711,IND,India,Chhattisgarh,3.025557833,0.0,0.49,0.71,Information,
453301,8692.0,3406.8964,IND,India,Odisha,4.123479431,3.106993892,0.49,0.71,Information,
453302,8693.0,5308.799872,IND,India,Odisha,4.028635053,0.0,0.49,0.71,Information,
453303,8694.0,155.6178894,IND,India,Odisha,4.012276686,0.0,0.49,0.71,Information,
453304,8695.0,7918.392532,IND,India,Odisha,3.026099583,0.0,0.49,0.71,Information,
453305,8696.0,3755.333479,IND,India,Andhra Pradesh,4.016841767,0.103030921,0.49,0.71,Information,
453306,8697.0,10738.57212,IND,India,Odisha,3.094184654,0.0,0.49,0.71,Information,
453309,8700.0,16615.91927,IND,India,Andhra Pradesh,4.055992748,0.089931516,0.49,0.71,Information,
453410,8701.0,5975.231002,IND,India,Andhra Pradesh,4.015910751,0.0,0.49,0.71,Information,
453420,8702.0,21554.64787,IND,India,Odisha,2.261801794,0.0,0.49,0.71,Information,
453430,8703.0,15600.28514,IND,India,Telangana,3.921086556,0.0,0.49,0.71,Information,
453441,8704.0,4049.131534,IND,India,Chhattisgarh,3.024192231,0.0,0.49,0.71,Information,
453442,8705.0,3405.1067,IND,India,Maharashtra,0.548935385,0.0,0.49,0.71,Information,
453443,8706.0,382.9204932,IND,India,Chhattisgarh,4.006339349,0.0,0.49,0.71,Information,
453444,8707.0,6639.634613,IND,India,Chhattisgarh,1.834645624,0.0,0.49,0.71,Information,
453445,8708.0,10801.56544,IND,India,Chhattisgarh,2.361914486,0.0,0.49,0.71,Information,
453446,8709.0,3266.882309,IND,India,Chhattisgarh,1.857816751,0.0,0.49,0.71,Information,
453447,8710.0,652.6181626,IND,India,Chhattisgarh,2.141954423,0.0,0.49,0.71,Information,
453448,8711.0,3548.124606,IND,India,Chhattisgarh,2.451140393,0.0,0.49,0.71,Information,
453449,8712.0,8114.106674,IND,India,Odisha,2.597853513,0.0,0.49,0.71,Information,
453461,8714.0,1625.163447,IND,India,Telangana,2.3545907,0.0,0.49,0.71,,
453462,8715.0,4475.658668,IND,India,Telangana,2.887006902,0.0,0.49,0.71,Information,
453463,8716.0,2820.771755,IND,India,Maharashtra,3.162686205,0.0,0.49,0.71,Information,
453464,8717.0,51689.89884,IND,India,Maharashtra,2.112202289,0.0,0.49,0.71,Information,
453465,8718.0,3587.353613,IND,India,Maharashtra,2.426749938,0.0,0.49,0.71,Information,
453466,8719.0,20556.04189,IND,India,Maharashtra,2.773441897,0.0,0.49,0.71,Information,
453467,8720.0,6024.312199,IND,India,Maharashtra,2.094118964,0.0,0.49,0.71,Information,
453468,8721.0,4623.704911,IND,India,Maharashtra,3.755582544,0.0,0.49,0.71,Information,
453469,8722.0,13353.31401,IND,India,Maharashtra,2.065844345,0.0,0.49,0.71,Information,
453472,8724.0,13168.39328,IND,India,Telangana,0.944740233,0.0,0.49,0.71,Information,
453473,8725.0,4996.23602,IND,India,Telangana,1.588310771,0.0,0.49,0.71,Information,
453474,8726.0,2722.062146,IND,India,Telangana,1.464281569,0.0,0.49,0.71,Information,
453475,8727.0,2159.349347,IND,India,Telangana,2.526316258,0.0,0.49,0.71,Information,
453477,8729.0,1537.664015,IND,India,Telangana,1.111833409,0.0,0.49,0.71,Information,
453478,8730.0,1538.677131,IND,India,Telangana,2.462702081,0.0,0.49,0.71,Information,
453479,8731.0,1527.766218,IND,India,Telangana,0.881258771,0.0,0.49,0.71,Information,
453481,8732.0,1031.500174,IND,India,Telangana,1.214308144,0.0,0.49,0.71,Information,
453482,8733.0,2575.383103,IND,India,Maharashtra,1.503834306,0.0,0.49,0.71,Information,
453483,8734.0,69.63614856,IND,India,Maharashtra,4.065119386,0.0,0.49,0.71,Information,
453484,8735.0,2090.012169,IND,India,Maharashtra,2.743546744,0.0,0.49,0.71,Information,
453485,8736.0,12149.04301,IND,India,Telangana,3.108481896,0.0,0.49,0.71,Information,
453486,8737.0,2913.876809,IND,India,Karnataka,0.000463204,0.0,0.49,0.71,Information,
453487,8738.0,202.3573727,IND,India,Karnataka,3.486745388,0.0,0.49,0.71,Information,
453488,8739.0,3146.862095,IND,India,Maharashtra,1.676767044,0.0,0.49,0.71,Information,
453489,8740.0,6886.333553,IND,India,Maharashtra,1.157111325,0.0,0.49,0.71,Information,
453491,8741.0,4554.593147,IND,India,Maharashtra,3.504040026,0.0,0.49,0.71,Information,
453492,8742.0,15914.67328,IND,India,Maharashtra,2.415912077,0.0,0.49,0.71,Information,
453493,8743.0,4672.404611,IND,India,Maharashtra,3.942396743,0.0,0.49,0.71,Information,
453494,8744.0,4038.773491,IND,India,Maharashtra,1.109346437,0.0,0.49,0.71,Information,
453495,8745.0,7477.624026,IND,India,Maharashtra,0.925529056,0.0,0.49,0.71,Information,
453496,8746.0,2648.593232,IND,India,Maharashtra,3.056844165,0.0,0.49,0.71,Information,
453497,8747.0,301.6083275,IND,India,Maharashtra,3.268731322,0.0,0.49,0.71,Information,
453498,8748.0,6369.826149,IND,India,Maharashtra,2.726756446,0.0,0.49,0.71,Information,
453499,8749.0,9688.784807,IND,India,Maharashtra,2.286267143,0.0,0.49,0.71,Information,
453500,8750.0,13700.59259,IND,India,Andhra Pradesh,4.014860625,1.150049702,0.49,0.71,Information,
453610,8751.0,21035.03313,IND,India,Telangana,2.639214133,0.0,0.49,0.71,Information,
453620,8752.0,11353.21401,IND,India,Telangana,1.267454249,0.0,0.49,0.71,Information,
453630,8753.0,19733.98764,IND,India,Telangana,1.977732989,0.0,0.49,0.71,Information,
453641,8754.0,447.6317996,IND,India,Andhra Pradesh,3.149144872,0.0,0.49,0.71,Information,
453642,8755.0,3535.865827,IND,India,Andhra Pradesh,3.835343213,0.0,0.49,0.71,Information,
453643,8756.0,9851.766254,IND,India,Andhra Pradesh,2.488568214,0.0,0.49,0.71,Information,
453644,8757.0,23605.20588,IND,India,Karnataka,1.148718529,0.0,0.49,0.71,Information,
453645,8758.0,5641.114667,IND,India,Karnataka,1.929851417,0.0,0.49,0.71,Information,
453646,8759.0,3058.393802,IND,India,Karnataka,2.147889426,0.0,0.49,0.71,Information,
453647,8760.0,5230.77434,IND,India,Karnataka,1.239740785,0.0,0.49,0.71,Information,
453648,8761.0,5241.377691,IND,India,Karnataka,2.646525569,0.0,0.49,0.71,Information,
453649,8762.0,14840.87292,IND,India,Karnataka,2.690594239,0.0,0.49,0.71,Information,
453650,8763.0,9202.566964,IND,India,Telangana,2.098372182,0.0,0.49,0.71,Information,
453661,8764.0,4457.246153,IND,India,Karnataka,1.350325316,0.0,0.49,0.71,Information,
453662,8765.0,3358.269733,IND,India,Karnataka,2.539344305,0.0,0.49,0.71,Information,
453663,8766.0,1887.218907,IND,India,Karnataka,1.548311479,0.0,0.49,0.71,Information,
453664,8767.0,11568.30928,IND,India,Karnataka,2.76766735,0.0,0.49,0.71,Information,
453665,8768.0,1285.223195,IND,India,Karnataka,1.692642915,0.0,0.49,0.71,Information,
453666,8769.0,8680.407653,IND,India,Karnataka,3.019795112,0.0,0.49,0.71,Information,
453667,8770.0,19111.19989,IND,India,Maharashtra,2.961001063,0.0,0.49,0.71,Information,
453668,8771.0,3522.642306,IND,India,Maharashtra,2.551688833,0.0,0.49,0.71,Information,
453669,8772.0,1895.569041,IND,India,Maharashtra,4.071217246,0.0,0.49,0.71,Information,
453670,8773.0,24751.14008,IND,India,Karnataka,2.219065956,0.0,0.49,0.71,Information,
453680,8774.0,12431.97376,IND,India,Maharashtra,1.638501525,0.0,0.49,0.71,Information,
453691,8775.0,3656.866343,IND,India,Maharashtra,4.005342946,0.0,0.49,0.71,Information,
453692,8776.0,4781.721428,IND,India,Maharashtra,3.056711039,0.0,0.49,0.71,Information,
453693,8777.0,2836.699489,IND,India,Maharashtra,4.035117828,0.0,0.49,0.71,Information,
453694,8778.0,6917.692548,IND,India,Maharashtra,3.312759215,0.0,0.49,0.71,Information,
453695,8779.0,4080.022707,IND,India,Maharashtra,3.136092703,0.0,0.49,0.71,Information,
453696,8780.0,4608.002483,IND,India,Maharashtra,1.282074296,0.0,0.49,0.71,Information,
453698,8782.0,2954.755393,IND,India,Maharashtra,3.030942165,0.0,0.49,0.71,Information,
453699,8783.0,3164.707254,IND,India,Maharashtra,2.642935575,0.0,0.49,0.71,Information,
453720,8785.0,8839.299203,IND,India,Andhra Pradesh,2.16608299,0.0,0.49,0.71,Information,
453741,8787.0,4386.848409,IND,India,Andhra Pradesh,3.995059977,0.003304262,0.49,0.71,Information,
453742,8788.0,8116.940503,IND,India,Andhra Pradesh,1.106700827,0.0,0.49,0.71,Information,
453743,8789.0,5823.329382,IND,India,Andhra Pradesh,1.108617736,0.0,0.49,0.71,Information,
453745,8791.0,504.3431028,IND,India,Andhra Pradesh,0.490003206,0.0,0.49,0.71,Information,
453746,8792.0,8424.297134,IND,India,Andhra Pradesh,2.208630671,0.0,0.49,0.71,Information,
453747,8793.0,892.3695447,IND,India,Andhra Pradesh,3.554562121,0.0,0.49,0.71,Information,
453748,8794.0,6499.095666,IND,India,Andhra Pradesh,1.756111689,0.0,0.49,0.71,Information,
453749,8795.0,13239.47713,IND,India,Andhra Pradesh,2.474900028,0.0,0.49,0.71,Information,
453750,8796.0,17437.56399,IND,India,Andhra Pradesh,4.116396843,1.887062793,0.49,0.71,Information,
453760,8797.0,18034.95074,IND,India,Tamil Nadu,3.092800955,0.0,0.49,0.71,Information,
453770,8798.0,4855.041484,IND,India,Tamil Nadu,3.504672929,0.000105753,0.49,0.71,Information,
453780,8799.0,13847.32061,IND,India,Tamil Nadu,1.835922138,0.0,0.49,0.71,Information,
453801,8801.0,10257.18906,IND,India,Tamil Nadu,3.397626529,0.652815989,0.49,0.71,,
453802,8802.0,9075.128325,IND,India,Tamil Nadu,2.833464723,0.0,0.49,0.71,,
453803,8803.0,7692.160119,IND,India,Tamil Nadu,1.156888224,0.0,0.49,0.71,,
453805,8805.0,13988.88169,IND,India,Tamil Nadu,1.896363411,0.0,0.49,0.71,Information,
453806,8806.0,8740.300983,IND,India,Karnataka,1.037924091,0.0,0.49,0.71,Information,
453807,8807.0,2970.16485,IND,India,Karnataka,3.234362514,0.0,0.49,0.71,Information,
453808,8808.0,7090.397021,IND,India,Karnataka,2.685477631,0.0,0.49,0.71,Information,
453809,8809.0,12226.19563,IND,India,Karnataka,1.565926852,0.0,0.49,0.71,Information,
453901,8810.0,18634.52958,IND,India,Tamil Nadu,4.114318523,2.337039725,0.49,0.71,Information,
453905,8814.0,991.8884935,IND,India,Tamil Nadu,4.052066282,0.0,0.49,0.71,Information,
453906,8815.0,5170.632651,IND,India,Tamil Nadu,1.629960469,0.0,0.49,0.71,Information,
453907,8816.0,1551.906434,IND,India,Tamil Nadu,1.7674546,0.03451099,0.49,0.71,Information,
453908,8817.0,5638.074656,IND,India,Tamil Nadu,3.357266701,1.056490856,0.49,0.71,Information,
454020,8819.0,6391.120796,IND,India,Kerala,3.73828101,0.0,0.49,0.71,Information,
454031,8820.0,1809.838973,IND,India,Kerala,4.02808734,0.018565688,0.49,0.71,Information,
454033,8822.0,31492.27722,IND,India,Karnataka,3.659845549,0.13406556,0.49,0.71,Information,
454034,8823.0,4785.521657,IND,India,Karnataka,3.510026152,0.0,0.49,0.71,Information,
454036,8824.0,4498.803775,IND,India,Maharashtra,3.169795138,2.592203575,0.49,0.71,Information,
454037,8825.0,309.2234596,IND,India,Maharashtra,4.149969263,4.002699898,0.49,0.71,Information,
454038,8826.0,3897.095125,IND,India,Maharashtra,1.529861538,2.525759705,0.49,0.71,Information,
454039,8827.0,14080.61794,IND,India,Gujarat,4.032180562,2.541353777,0.49,0.71,Information,
454041,8828.0,12546.26811,IND,India,Maharashtra,4.025146436,1.222503387,0.49,0.71,Information,
454042,8829.0,2970.876584,IND,India,Maharashtra,3.485855984,0.0,0.49,0.71,Information,
454043,8830.0,4341.880847,IND,India,Maharashtra,1.177276176,0.0,0.49,0.71,Information,
454044,8831.0,10218.40384,IND,India,Maharashtra,2.736987848,0.0,0.49,0.71,Information,
454046,8833.0,2488.890555,IND,India,Maharashtra,3.185343511,0.0,0.49,0.71,Information,
454047,8834.0,1367.575416,IND,India,Maharashtra,0.104623922,0.0,0.49,0.71,Information,
454048,8835.0,18672.89389,IND,India,Maharashtra,2.122839707,0.0,0.49,0.71,Information,
454049,8836.0,10640.51834,IND,India,Maharashtra,2.501291512,0.0,0.49,0.71,Information,
454050,8837.0,2502.686271,IND,India,Gujarat,3.671497276,2.528200934,0.49,0.71,Information,
454061,8838.0,33833.159,IND,India,Madhya Pradesh,2.852568395,0.001040363,0.49,0.71,Information,
454062,8839.0,5183.622706,IND,India,Madhya Pradesh,1.765825635,0.0,0.49,0.71,Information,
454063,8840.0,12122.85474,IND,India,Madhya Pradesh,3.302472232,0.0,0.49,0.71,Information,
454064,8841.0,6554.580345,IND,India,Madhya Pradesh,1.647936983,0.0,0.49,0.71,Information,
454065,8842.0,15536.51598,IND,India,Madhya Pradesh,3.243609411,0.0,0.49,0.71,Information,
454066,8843.0,4625.124333,IND,India,Madhya Pradesh,2.002453438,0.0,0.49,0.71,Information,
454067,8844.0,9268.748318,IND,India,Madhya Pradesh,2.956784068,0.0,0.49,0.71,Information,
454068,8845.0,4223.661679,IND,India,Madhya Pradesh,1.702167084,0.0,0.49,0.71,Information,
454069,8846.0,4914.039008,IND,India,Madhya Pradesh,2.192823259,0.0,0.49,0.71,Information,
454070,8847.0,6093.322066,IND,India,Gujarat,2.008934159,0.037620267,0.49,0.71,Information,
454081,8848.0,4047.930065,IND,India,Gujarat,2.174240185,0.0,0.49,0.71,Information,
454082,8849.0,2737.999146,IND,India,Gujarat,2.622843442,0.0,0.49,0.71,Information,
454083,8850.0,2469.550568,IND,India,Gujarat,1.525831329,0.0,0.49,0.71,Information,
454084,8851.0,5712.144387,IND,India,Madhya Pradesh,1.302265318,0.0,0.49,0.71,Information,
454085,8852.0,3239.188331,IND,India,Rajasthan,1.362661702,0.0,0.49,0.71,Information,
454086,8853.0,8606.862021,IND,India,Rajasthan,1.968672184,0.0,0.49,0.71,Information,
454087,8854.0,1079.627583,IND,India,Rajasthan,0.725877719,0.0,0.49,0.71,Information,
454088,8855.0,1491.762426,IND,India,Rajasthan,0.317392325,0.0,0.49,0.71,Information,
454089,8856.0,4766.787173,IND,India,Madhya Pradesh,2.019027967,0.0,0.49,0.71,Information,
454090,8857.0,28.36696179,IND,India,Gujarat,3.040714341,0.0,0.49,0.71,Information,
455100,8858.0,1895.628855,IND,India,Gujarat,1.102930334,1.122876937,0.49,0.71,Information,
455200,8859.0,30044.26305,IND,India,Gujarat,3.029170722,0.0,0.49,0.71,Information,
455300,8860.0,23596.73419,IND,India,Gujarat,4.040435933,0.789521969,0.49,0.71,Information,
455400,8861.0,10496.84507,IND,India,Gujarat,2.400154096,0.0,0.49,0.71,Information,
455500,8862.0,14747.18982,IND,India,Gujarat,2.051254798,2.14158287,0.49,0.71,Information,
455600,8863.0,29343.51717,IND,India,Gujarat,0.756181135,0.223009287,0.49,0.71,Information,
455700,8864.0,11413.46751,IND,India,Gujarat,1.724388982,3.753929823,0.49,0.71,Information,
455801,8865.0,34987.79886,IND,India,Rajasthan,3.379763791,0.0,0.49,0.71,Information,
455802,8866.0,1104.518069,IND,India,Rajasthan,1.963790797,0.0,0.49,0.71,Information,
455808,8872.0,3934.802349,IND,India,Rajasthan,3.239691246,0.0,0.49,0.71,Information,
455821,8876.0,20069.65551,IND,India,Gujarat,2.212648676,0.0,0.49,0.71,Information,
455823,8878.0,26961.8205,IND,India,Gujarat,2.407259871,0.0,0.49,0.71,Information,
455824,8879.0,8163.550186,IND,India,Rajasthan,2.21944685,0.0,0.49,0.71,Information,
455827,8882.0,8042.345454,IND,India,Rajasthan,2.230508611,0.0,0.49,0.71,Information,
455828,8883.0,5481.552092,IND,India,Rajasthan,3.09744884,0.0,0.49,0.71,Information,
455829,8884.0,11216.49551,IND,India,Rajasthan,1.900111105,0.0,0.49,0.71,Information,
455870,8897.0,18586.1211,IND,India,Rajasthan,4.000720425,0.0,0.49,0.71,Information,
455881,8898.0,582.126766,IND,India,Rajasthan,4.000425688,0.0,0.49,0.71,Information,
456429,8938.0,45508.17621,IND,India,Jammu and Kashmir,3.40797054,0.0,0.49,0.71,Information,
456460,8942.0,17194.95893,IND,India,Himachal Pradesh,3.813362594,0.0,0.49,0.71,Information,
456470,8943.0,25600.00608,IND,India,Himachal Pradesh,3.958115957,0.0,0.49,0.71,Information,
456804,8993.0,4459.059298,IND,India,Jammu and Kashmir,4.018093071,0.0,0.49,0.71,Information,
456805,8994.0,2283.151535,IND,India,Jammu and Kashmir,4.041878067,0.0,0.49,0.71,Information,
446000,16158.0,8459.502111,IND,India,Andaman and Nicobar,1.36295279,3.253565725,0.49,0.71,Information,
453119,16161.0,9480.013143,IND,India,West Bengal,4.002535319,4.094962825,0.49,0.71,Information,
454010,16162.0,15141.1746,IND,India,Kerala,4.004525197,1.190485045,0.49,0.71,Information,
454035,16163.0,25395.47682,IND,India,Maharashtra,4.066266885,3.011007852,0.49,0.71,Information,
451009,8469.0,3159.169139,BGD,Bangladesh,Chittagong,4.076982255,4.055917123,0.44,0.78,Information,
452100,8470.0,176.3266756,BGD,Bangladesh,Chittagong,4.11836411,4.025007809,0.44,0.78,Information,
452202,8472.0,11792.24126,BGD,Bangladesh,Dhaka,4.071189006,4.002369749,0.44,0.78,Information,
452203,8473.0,5476.279456,BGD,Bangladesh,Chittagong,4.015321606,4.03424455,0.44,0.78,,
452204,8474.0,24113.18019,BGD,Bangladesh,Sylhet,4.150737533,3.471776443,0.44,0.78,,
452205,8475.0,15459.06205,BGD,Bangladesh,Sylhet,4.185825804,3.287015024,0.44,0.78,,
452300,8480.0,4189.821195,BGD,Bangladesh,Dhaka,4.15790271,4.042542728,0.44,0.78,Information,
452411,8482.0,3037.698233,BGD,Bangladesh,Khulna,4.040965666,0.0,0.44,0.78,Information,
452413,8484.0,1156.069188,BGD,Bangladesh,Rajshahi,3.876372201,0.0,0.44,0.78,Information,
452510,8565.0,179.5463322,BGD,Bangladesh,Rajshahi,4.001919336,0.0,0.44,0.78,Information,
452520,8566.0,17799.8795,BGD,Bangladesh,Rajshahi,4.083940434,0.0,0.44,0.78,Information,
452530,8567.0,29173.39685,BGD,Bangladesh,Rangpur,4.01638316,0.0,0.44,0.78,Information,
453111,8643.0,11934.44768,BGD,Bangladesh,Barisal,4.014264714,4.250522736,0.44,0.78,Information,
453112,8644.0,2246.524227,BGD,Bangladesh,Dhaka,4.243922434,4.217879677,0.44,0.78,Information,
453113,8645.0,3634.964915,BGD,Bangladesh,Khulna,3.387116314,4.600992837,0.44,0.78,Information,
453114,8646.0,7654.507724,BGD,Bangladesh,Khulna,4.268729833,4.085391586,0.44,0.78,Information,
453115,8647.0,996.0541131,BGD,Bangladesh,Khulna,3.20567129,5.0,0.44,0.78,Warning,2.0
453117,8649.0,3549.059606,BGD,Bangladesh,Khulna,4.313714932,4.890229814,0.44,0.78,Information,
452425,8496.0,14913.43901,NPL,Nepal,East,4.026049434,0.0,0.46,0.75,,
452426,8497.0,18234.9255,NPL,Nepal,Central,4.024722286,0.0,0.46,0.75,,
452444,8513.0,19550.35627,NPL,Nepal,Far-Western,3.975153536,0.0,0.46,0.75,Information,
452445,8514.0,7350.263695,NPL,Nepal,Far-Western,4.016596119,0.0,0.46,0.75,Information,
452446,8515.0,13876.2705,NPL,Nepal,Mid-Western,4.091211156,0.0,0.46,0.75,Information,
452448,8517.0,7412.38003,NPL,Nepal,Far-Western,4.048489092,0.0,0.46,0.75,,
452449,8518.0,22782.36162,NPL,Nepal,Mid-Western,4.025761279,0.0,0.46,0.75,,
452436,8506.0,42636.9124,SGP,Singapore,WEST,4.024257933,0.0,0.83,0.24,,
452442,8511.0,25370.29055,SGP,Singapore,WEST,3.936563493,0.0,0.83,0.24,,
458001,9017.0,65646.80778,LKA,Sri Lanka,Matale,4.012742772,0.543319937,0.58,0.58,Information,
458002,9018.0,1390.943118,LKA,Sri Lanka,Jaffna,4.011793304,0.0,0.58,0.58,Information,
461805,9116.0,3097.00262,TJK,Tajikistan,Tadzhikistan Territories,4.198474432,0.0,0.5,0.69,Information,
461807,9118.0,7162.606967,TJK,Tajikistan,Tadzhikistan Territories,4.090774337,0.0,0.5,0.69,Information,
461900,9121.0,4470.141621,TJK,Tajikistan,Gorno-Badakhshan,4.19050847,0.0,0.5,0.69,Information,
461961,9127.0,1054.995044,TJK,Tajikistan,Gorno-Badakhshan,4.354255719,0.0,0.5,0.69,Information,
461964,9130.0,13719.60198,TJK,Tajikistan,Gorno-Badakhshan,4.379543594,0.0,0.5,0.69,Information,
461965,9131.0,6782.609889,TJK,Tajikistan,Gorno-Badakhshan,4.263605654,0.0,0.5,0.69,Information,
461970,9136.0,3578.582705,TJK,Tajikistan,Gorno-Badakhshan,4.407524732,0.0,0.5,0.69,Information,
461990,9138.0,19821.75416,TJK,Tajikistan,Gorno-Badakhshan,4.227023676,0.0,0.5,0.69,Information,
462175,9165.0,23702.63551,TJK,Tajikistan,Leninabad,4.018004468,0.0,0.5,0.69,Information,
462191,9171.0,16028.63058,KGZ,Kyrgyzstan,Jalal-Abad,4.008958799,0.0,0.55,0.63,Information,
462619,9238.0,22256.89299,KGZ,Kyrgyzstan,Chry,4.016089212,0.0,0.55,0.63,Information,
462620,9239.0,21966.33845,KGZ,Kyrgyzstan,Ysyk-Köl,4.272138792,0.0,0.55,0.63,Information,
482702,9577.0,46478.38085,KGZ,Kyrgyzstan,Ysyk-Köl,1.957866836,0.0,0.55,0.63,Information,
511130,9714.0,8742.108357,IDN,Indonesia,Sumatera Utara,4.054432407,2.145336628,0.56,0.61,Information,
511151,9716.0,8123.214267,IDN,Indonesia,Aceh,4.194544485,3.306817514,0.56,0.61,Information,
511153,9718.0,23748.59604,IDN,Indonesia,Aceh,4.190456133,3.20946854,0.56,0.61,Information,
511154,9719.0,4833.928545,IDN,Indonesia,Aceh,4.045274865,3.932761666,0.56,0.61,Information,
511155,9720.0,3596.288387,IDN,Indonesia,Aceh,4.262891255,4.029781162,0.56,0.61,Information,
511156,9721.0,4865.16569,IDN,Indonesia,Aceh,4.116233181,3.48470852,0.56,0.61,Information,
511157,9722.0,3553.096729,IDN,Indonesia,Sumatera Utara,4.084345634,4.029938912,0.56,0.61,Information,
511159,9724.0,12140.83473,IDN,Indonesia,Sumatera Utara,4.032703754,4.002401918,0.56,0.61,Information,
511160,9725.0,5644.885592,IDN,Indonesia,Sumatera Utara,4.219597661,1.533668748,0.56,0.61,Information,
511300,9730.0,6702.008111,IDN,Indonesia,Riau,4.024647927,4.202876133,0.56,0.61,Information,
511301,9731.0,4340.136786,IDN,Indonesia,Riau,4.216228059,4.046064984,0.56,0.61,Information,
511302,9732.0,1057.801689,IDN,Indonesia,Riau,2.163963316,4.007546466,0.56,0.61,Information,
511303,9733.0,156.8936088,IDN,Indonesia,Riau,4.084275919,4.247033175,0.56,0.61,Information,
511304,9734.0,2603.87582,IDN,Indonesia,Riau,4.042132526,4.028969625,0.56,0.61,Information,
511501,9741.0,5913.07241,IDN,Indonesia,Riau,4.092900747,4.042951607,0.56,0.61,Information,
511504,9744.0,17479.12644,IDN,Indonesia,Riau,3.851277984,1.751885076,0.56,0.61,,
511601,9750.0,5544.81664,IDN,Indonesia,Jambi,4.008747024,2.185708315,0.56,0.61,,
511603,9752.0,1256.675576,IDN,Indonesia,Jambi,4.120080111,0.0,0.56,0.61,,
511901,9769.0,13671.65516,IDN,Indonesia,Sumatera Selatan,4.117639159,2.335547666,0.56,0.61,Information,
511903,9771.0,118.548723,IDN,Indonesia,Lampung,4.176292217,0.0,0.56,0.61,Information,
511905,9773.0,270.5989827,IDN,Indonesia,Lampung,4.120002451,1.417370062,0.56,0.61,Information,
511906,9774.0,7087.38662,IDN,Indonesia,Lampung,3.370994816,0.0,0.56,0.61,Information,
511907,9775.0,1994.399459,IDN,Indonesia,Lampung,4.088469698,0.122674274,0.56,0.61,Information,
511908,9776.0,4791.576581,IDN,Indonesia,Lampung,4.001469553,0.113195927,0.56,0.61,Information,
515013,9780.0,26441.89944,IDN,Indonesia,Jawa Barat,4.003546545,2.56656962,0.56,0.61,Information,
515014,9781.0,6724.487432,IDN,Indonesia,Jawa Barat,4.02159165,2.559099762,0.56,0.61,Information,
515015,9782.0,30487.84322,IDN,Indonesia,Jawa Tengah,4.067899306,3.099236101,0.56,0.61,Information,
515040,9789.0,4720.590836,IDN,Indonesia,Jawa Timur,1.026483627,3.069345078,0.56,0.61,Information,
